Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Vuelos,Tarifa,Price,Tipo
2023-02-10,CLO,BOG,9:16 A.M.,7:09 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-10,CLO,BOG,7:57 P.M.,5:55 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-11,CLO,BOG,12:18 P.M.,1:27 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-11,CLO,BOG,5:36 A.M.,10:05 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,6:34 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,6:52 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,8:45 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,9:56 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-11,CLO,BOG,5:36 A.M.,5:55 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,1:05 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-11,CLO,BOG,5:36 A.M.,9:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-11,CLO,BOG,5:36 A.M.,9:29 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-11,CLO,BOG,5:36 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,5:05 P.M.,,Tarifa: O,$416.768 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,6:35 P.M.,,Tarifa: K,$355.186 COP,Con conexión
2023-02-11,CLO,BOG,10:46 P.M.,8:29 P.M.,,Tarifa: H,$330.553 COP,Con conexión
2023-02-12,CLO,BOG,10:23 P.M.,11:29 P.M.,VH5800,Tarifa: B,$223.290 COP,Directo
2023-02-12,CLO,BOG,5:58 A.M.,8:45 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-12,CLO,BOG,5:33 P.M.,8:29 P.M.,,Tarifa: H,$310.053 COP,Con conexión
2023-02-12,CLO,BOG,5:58 A.M.,9:56 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-12,CLO,BOG,5:33 P.M.,11:30 P.M.,,Tarifa: L,$348.371 COP,Con conexión
2023-02-12,CLO,BOG,5:58 A.M.,1:05 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-12,CLO,BOG,5:58 A.M.,5:05 P.M.,,Tarifa: O,$396.268 COP,Con conexión
2023-02-12,CLO,BOG,5:33 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-12,CLO,BOG,5:33 P.M.,5:49 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-12,CLO,BOG,5:58 A.M.,6:35 P.M.,,Tarifa: K,$334.686 COP,Con conexión
2023-02-12,CLO,BOG,5:58 A.M.,8:29 P.M.,,Tarifa: H,$330.553 COP,Con conexión
2023-02-12,CLO,BOG,5:33 P.M.,8:46 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-12,CLO,BOG,5:33 P.M.,9:57 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-12,CLO,BOG,5:58 A.M.,11:30 P.M.,,Tarifa: L,$368.871 COP,Con conexión
2023-02-12,CLO,BOG,5:33 P.M.,2:39 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-13,CLO,BOG,4:51 P.M.,5:55 P.M.,VH5794,Tarifa: B,$223.290 COP,Directo
2023-02-13,CLO,BOG,5:49 A.M.,8:46 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,7:56 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,5:49 A.M.,9:57 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,5:49 A.M.,2:39 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,7:56 P.M.,4:58 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,7:56 P.M.,6:34 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,5:49 A.M.,5:29 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,7:56 P.M.,8:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,7:56 P.M.,8:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-13,CLO,BOG,5:49 A.M.,9:11 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-13,CLO,BOG,7:56 P.M.,12:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-13,CLO,BOG,5:49 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-14,CLO,BOG,8:43 A.M.,9:51 A.M.,VH5800,Tarifa: W,$141.132 COP,Directo
2023-02-14,CLO,BOG,4:51 P.M.,5:55 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-14,CLO,BOG,8:41 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,12:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,3:38 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:41 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:41 P.M.,7:10 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,6:58 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:41 P.M.,7:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,9:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,10:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-14,CLO,BOG,8:41 P.M.,11:47 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-14,CLO,BOG,8:41 P.M.,2:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,4:59 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-14,CLO,BOG,8:28 A.M.,7:10 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-15,CLO,BOG,5:47 A.M.,6:54 A.M.,VH5796,Tarifa: W,$141.132 COP,Directo
2023-02-15,CLO,BOG,11:38 A.M.,2:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,9:43 A.M.,2:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,11:38 A.M.,8:03 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,10:13 P.M.,7:01 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,11:38 A.M.,9:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,9:43 A.M.,8:03 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,10:13 P.M.,9:14 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,11:38 A.M.,11:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,9:43 A.M.,9:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,11:38 A.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,9:43 A.M.,11:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,9:43 A.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,10:13 P.M.,12:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-15,CLO,BOG,10:13 P.M.,1:09 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-15,CLO,BOG,10:13 P.M.,2:38 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-15,CLO,BOG,10:13 P.M.,3:31 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-16,CLO,BOG,10:19 P.M.,11:25 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-16,CLO,BOG,6:16 A.M.,9:14 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,6:16 A.M.,12:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,3:13 P.M.,10:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,6:16 A.M.,1:09 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,10:28 P.M.,5:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,10:28 P.M.,6:29 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,3:13 P.M.,11:28 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,6:16 A.M.,2:38 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,10:28 P.M.,7:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,6:16 A.M.,3:31 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,6:16 A.M.,5:15 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-16,CLO,BOG,3:13 P.M.,5:30 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-16,CLO,BOG,3:13 P.M.,6:29 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-16,CLO,BOG,6:16 A.M.,10:02 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-16,CLO,BOG,3:13 P.M.,7:30 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-16,CLO,BOG,6:16 A.M.,11:28 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-17,CLO,BOG,5:59 A.M.,7:05 A.M.,VH5800,Tarifa: B,$223.290 COP,Directo
2023-02-17,CLO,BOG,10:24 P.M.,11:30 P.M.,VH5796,Tarifa: W,$141.132 COP,Directo
2023-02-17,CLO,BOG,8:37 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,9:14 A.M.,4:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,8:37 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,8:37 P.M.,7:09 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,9:14 A.M.,8:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,8:37 P.M.,7:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,9:14 A.M.,9:22 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,8:37 P.M.,10:05 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-17,CLO,BOG,9:14 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-17,CLO,BOG,9:14 A.M.,4:59 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-17,CLO,BOG,8:37 P.M.,5:55 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-17,CLO,BOG,9:14 A.M.,7:09 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-17,CLO,BOG,9:14 A.M.,7:30 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-17,CLO,BOG,8:37 P.M.,9:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-18,CLO,BOG,12:34 P.M.,1:43 P.M.,VH5794,Tarifa: B,$223.290 COP,Directo
2023-02-18,CLO,BOG,5:36 A.M.,10:05 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-18,CLO,BOG,9:20 P.M.,6:34 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-18,CLO,BOG,9:20 P.M.,7:02 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-18,CLO,BOG,9:20 P.M.,8:45 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-18,CLO,BOG,5:36 A.M.,5:55 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-18,CLO,BOG,9:20 P.M.,9:56 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-18,CLO,BOG,5:36 A.M.,9:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-18,CLO,BOG,9:20 P.M.,1:05 P.M.,,Tarifa: E,$308.657 COP,Con conexión
2023-02-18,CLO,BOG,5:36 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-18,CLO,BOG,9:20 P.M.,5:05 P.M.,,Tarifa: N,$394.872 COP,Con conexión
2023-02-18,CLO,BOG,9:20 P.M.,8:29 P.M.,,Tarifa: G,$318.236 COP,Con conexión
2023-02-19,CLO,BOG,10:24 P.M.,11:30 P.M.,VH5800,Tarifa: B,$223.290 COP,Directo
2023-02-19,CLO,BOG,5:36 A.M.,8:45 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-19,CLO,BOG,5:36 A.M.,9:56 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-19,CLO,BOG,9:49 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-19,CLO,BOG,5:36 A.M.,1:05 P.M.,,Tarifa: E,$288.157 COP,Con conexión
2023-02-19,CLO,BOG,9:49 P.M.,5:49 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-19,CLO,BOG,9:49 P.M.,8:46 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-19,CLO,BOG,5:36 A.M.,5:05 P.M.,,Tarifa: N,$374.372 COP,Con conexión
2023-02-19,CLO,BOG,9:49 P.M.,9:57 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-19,CLO,BOG,5:36 A.M.,8:29 P.M.,,Tarifa: G,$318.236 COP,Con conexión
2023-02-19,CLO,BOG,9:49 P.M.,2:39 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-19,CLO,BOG,5:36 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-19,CLO,BOG,9:49 P.M.,5:29 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-19,CLO,BOG,9:49 P.M.,9:11 P.M.,,Tarifa: H,$330.553 COP,Con conexión
2023-02-20,CLO,BOG,4:51 P.M.,5:55 P.M.,VH5794,Tarifa: B,$223.290 COP,Directo
2023-02-20,CLO,BOG,5:49 A.M.,8:46 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,7:56 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,5:49 A.M.,9:57 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,5:49 A.M.,2:39 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,7:56 P.M.,4:58 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,7:56 P.M.,6:37 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,5:49 A.M.,5:29 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,7:56 P.M.,8:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,7:56 P.M.,8:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-20,CLO,BOG,5:49 A.M.,9:11 P.M.,,Tarifa: H,$330.553 COP,Con conexión
2023-02-20,CLO,BOG,7:56 P.M.,12:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-20,CLO,BOG,5:49 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-20,CLO,BOG,7:56 P.M.,1:47 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-21,CLO,BOG,8:57 A.M.,10:05 A.M.,VH5800,Tarifa: W,$141.132 COP,Directo
2023-02-21,CLO,BOG,4:36 P.M.,5:40 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-21,CLO,BOG,8:39 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:28 A.M.,12:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:28 A.M.,1:47 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:28 A.M.,3:38 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:39 P.M.,4:57 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:28 A.M.,6:58 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:39 P.M.,7:10 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:39 P.M.,7:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:28 A.M.,9:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-21,CLO,BOG,8:28 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-21,CLO,BOG,8:39 P.M.,12:28 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-21,CLO,BOG,8:39 P.M.,2:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-21,CLO,BOG,8:28 A.M.,4:57 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-23,BOG,CLO,9:49 P.M.,3:08 P.M.,,Tarifa: D,$296.877 COP,Con conexión
2023-01-23,BOG,CLO,9:02 P.M.,3:08 P.M.,,Tarifa: D,$296.877 COP,Con conexión
2023-01-23,BOG,CLO,7:26 P.M.,3:08 P.M.,,Tarifa: D,$296.877 COP,Con conexión
2023-01-24,BOG,CLO,5:19 P.M.,6:24 P.M.,VH5795,Tarifa: B,$221.090 COP,Directo
2023-01-24,BOG,CLO,11:18 A.M.,3:08 P.M.,,Tarifa: D,$276.377 COP,Con conexión
2023-01-24,BOG,CLO,9:53 A.M.,3:08 P.M.,,Tarifa: D,$276.377 COP,Con conexión
2023-01-24,BOG,CLO,9:50 P.M.,5:09 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-24,BOG,CLO,8:30 P.M.,5:09 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-24,BOG,CLO,6:02 A.M.,3:08 P.M.,,Tarifa: J,$320.169 COP,Con conexión
2023-01-24,BOG,CLO,5:28 A.M.,3:08 P.M.,,Tarifa: D,$276.377 COP,Con conexión
2023-01-24,BOG,CLO,4:10 A.M.,3:08 P.M.,,Tarifa: D,$276.377 COP,Con conexión
2023-01-24,BOG,CLO,4:28 P.M.,5:09 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-24,BOG,CLO,1:59 P.M.,5:09 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-24,BOG,CLO,9:50 P.M.,1:35 P.M.,,Tarifa: D,$296.877 COP,Con conexión
2023-01-24,BOG,CLO,12:57 P.M.,5:09 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-24,BOG,CLO,12:16 P.M.,5:09 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-24,BOG,CLO,8:30 P.M.,1:35 P.M.,,Tarifa: D,$296.877 COP,Con conexión
2023-01-24,BOG,CLO,11:18 A.M.,5:09 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-24,BOG,CLO,9:53 A.M.,5:09 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-25,BOG,CLO,12:31 P.M.,1:39 P.M.,VH5797,Tarifa: B,$221.090 COP,Directo
2023-01-25,BOG,CLO,9:34 A.M.,1:35 P.M.,,Tarifa: D,$276.377 COP,Con conexión
2023-01-25,BOG,CLO,7:40 A.M.,1:35 P.M.,,Tarifa: D,$276.377 COP,Con conexión
2023-01-25,BOG,CLO,10:33 P.M.,5:33 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-25,BOG,CLO,6:00 A.M.,1:35 P.M.,,Tarifa: E,$285.957 COP,Con conexión
2023-01-25,BOG,CLO,9:02 P.M.,5:33 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-25,BOG,CLO,6:03 P.M.,5:33 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-25,BOG,CLO,5:35 P.M.,5:33 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-25,BOG,CLO,3:02 P.M.,5:33 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-25,BOG,CLO,10:33 P.M.,6:24 P.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-25,BOG,CLO,9:34 A.M.,5:33 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-26,BOG,CLO,10:22 A.M.,11:31 A.M.,VH5795,Tarifa: B,$221.090 COP,Directo
2023-01-26,BOG,CLO,1:12 P.M.,6:24 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-26,BOG,CLO,10:32 P.M.,5:22 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-26,BOG,CLO,9:45 A.M.,6:24 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-26,BOG,CLO,6:00 P.M.,5:22 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-26,BOG,CLO,4:59 A.M.,6:24 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-26,BOG,CLO,3:41 P.M.,5:22 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-26,BOG,CLO,4:07 A.M.,6:24 P.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-26,BOG,CLO,1:12 P.M.,5:22 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-26,BOG,CLO,9:45 A.M.,5:22 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-26,BOG,CLO,4:59 A.M.,5:22 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-26,BOG,CLO,10:32 P.M.,11:30 P.M.,,Tarifa: K,$352.986 COP,Con conexión
2023-01-27,BOG,CLO,7:29 A.M.,8:38 A.M.,VH5801,Tarifa: B,$221.090 COP,Directo
2023-01-27,BOG,CLO,5:13 P.M.,11:30 P.M.,,Tarifa: K,$332.486 COP,Con conexión
2023-01-27,BOG,CLO,10:33 P.M.,5:06 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-27,BOG,CLO,9:45 P.M.,5:06 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-27,BOG,CLO,9:06 P.M.,5:06 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-27,BOG,CLO,5:13 P.M.,5:06 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-27,BOG,CLO,10:28 A.M.,11:30 P.M.,,Tarifa: K,$332.486 COP,Con conexión
2023-01-27,BOG,CLO,7:38 A.M.,11:30 P.M.,,Tarifa: K,$352.986 COP,Con conexión
2023-01-27,BOG,CLO,7:24 A.M.,11:30 P.M.,,Tarifa: K,$352.986 COP,Con conexión
2023-01-27,BOG,CLO,10:33 P.M.,2:56 P.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-27,BOG,CLO,6:20 A.M.,11:30 P.M.,,Tarifa: K,$352.986 COP,Con conexión
2023-01-27,BOG,CLO,9:45 P.M.,2:56 P.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-27,BOG,CLO,9:06 P.M.,2:56 P.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-27,BOG,CLO,10:28 A.M.,5:06 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-28,BOG,CLO,4:46 A.M.,5:58 A.M.,VH5795,Tarifa: A,$171.372 COP,Directo
2023-01-28,BOG,CLO,11:09 A.M.,2:56 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-28,BOG,CLO,9:29 A.M.,2:56 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-28,BOG,CLO,9:39 P.M.,5:54 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-28,BOG,CLO,4:24 P.M.,5:54 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-28,BOG,CLO,3:03 P.M.,5:54 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-28,BOG,CLO,11:09 A.M.,5:54 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-28,BOG,CLO,9:39 P.M.,5:49 P.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-28,BOG,CLO,9:29 A.M.,5:54 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-29,BOG,CLO,4:01 A.M.,5:10 A.M.,VH5801,Tarifa: B,$221.090 COP,Directo
2023-01-29,BOG,CLO,12:27 P.M.,5:49 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,10:33 P.M.,5:15 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,10:37 A.M.,5:49 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,9:59 P.M.,5:15 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,9:09 P.M.,5:15 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,8:43 P.M.,5:15 A.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,7:17 A.M.,5:49 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,4:39 A.M.,5:49 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-29,BOG,CLO,12:27 P.M.,5:15 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-29,BOG,CLO,10:37 A.M.,5:15 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-29,BOG,CLO,7:17 A.M.,5:15 A.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-30,BOG,CLO,3:14 P.M.,4:21 P.M.,VH5795,Tarifa: B,$221.090 COP,Directo
2023-01-30,BOG,CLO,7:25 P.M.,10:40 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-30,BOG,CLO,10:24 A.M.,10:40 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-30,BOG,CLO,8:32 A.M.,10:40 P.M.,,Tarifa: B,$268.166 COP,Con conexión
2023-01-30,BOG,CLO,7:40 A.M.,10:40 P.M.,,Tarifa: B,$288.666 COP,Con conexión
2023-01-30,BOG,CLO,6:25 A.M.,10:40 P.M.,,Tarifa: B,$288.666 COP,Con conexión
