Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo,CaptureDate
2023-06-09,CLO,BOG,3:20 p. m.,6:14 p. m.,"336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,3:20 p. m.,8:34 p. m.,"336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,3:20 p. m.,9:29 p. m.,"336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,3:20 p. m.,10:09 p. m.,"336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,6:51 p. m.,9:29 p. m.,"336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,6:51 p. m.,10:09 p. m.,"336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,6:51 p. m.,11:45 p. m.,"336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,11:24 p. m.,"5:05 a. m.
+1","336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,11:24 p. m.,"5:45 a. m.
+1","336.100,00",1 parada,2023-04-17
2023-06-09,CLO,BOG,9:00 a. m.,5:33 p. m.,"395.720,00",2 paradas,2023-04-17
2023-06-09,CLO,BOG,3:20 p. m.,9:30 p. m.,"417.260,00",2 paradas,2023-04-17
2023-06-09,CLO,BOG,3:20 p. m.,10:13 p. m.,"716.430,00",2 paradas,2023-04-17
2023-06-09,CLO,BOG,3:20 p. m.,11:59 p. m.,"414.050,00",2 paradas,2023-04-17
2023-06-11,CLO,BOG,4:16 a. m.,5:15 a. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,5:16 a. m.,6:15 a. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,6:00 a. m.,6:59 a. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,7:15 a. m.,8:14 a. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,7:46 a. m.,8:45 a. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,11:01 a. m.,12:01 p. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,4:59 p. m.,5:59 p. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,10:41 p. m.,11:41 p. m.,"253.040,00",Directo,2023-04-17
2023-06-11,CLO,BOG,1:05 p. m.,4:59 p. m.,"364.900,00",1 parada,2023-04-17
2023-06-11,CLO,BOG,8:05 p. m.,10:30 p. m.,"364.900,00",1 parada,2023-04-17
2023-06-11,CLO,BOG,8:05 p. m.,11:42 p. m.,"364.900,00",1 parada,2023-04-17
2023-06-11,CLO,BOG,1:05 p. m.,9:00 p. m.,"395.720,00",2 paradas,2023-04-17
2023-06-11,CLO,BOG,1:05 p. m.,10:00 p. m.,"417.260,00",2 paradas,2023-04-17
2023-06-11,CLO,BOG,1:05 p. m.,10:23 p. m.,"409.050,00",2 paradas,2023-04-17
2023-06-15,CLO,BOG,4:30 a. m.,5:29 a. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,5:20 a. m.,6:19 a. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,6:37 a. m.,7:36 a. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,7:20 a. m.,8:19 a. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,8:26 a. m.,9:25 a. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,10:10 a. m.,11:10 a. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,5:29 p. m.,6:29 p. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,7:02 p. m.,8:02 p. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,7:40 p. m.,8:40 p. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,9:39 p. m.,10:39 p. m.,"169.980,00",Directo,2023-04-17
2023-06-15,CLO,BOG,6:07 a. m.,8:30 a. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,6:07 a. m.,8:59 a. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,6:07 a. m.,10:29 a. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,6:07 a. m.,11:49 a. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,9:27 a. m.,11:49 a. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,9:27 a. m.,2:44 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,4:06 p. m.,7:10 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,4:06 p. m.,9:30 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,4:06 p. m.,10:00 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,4:06 p. m.,10:26 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,5:21 p. m.,9:30 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,5:21 p. m.,10:00 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,5:21 p. m.,10:26 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,5:21 p. m.,11:23 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,5:21 p. m.,11:59 p. m.,"277.320,00",1 parada,2023-04-17
2023-06-15,CLO,BOG,6:07 a. m.,12:54 p. m.,"716.430,00",2 paradas,2023-04-17
2023-06-15,CLO,BOG,4:06 p. m.,11:00 p. m.,"417.260,00",2 paradas,2023-04-17
2023-06-15,CLO,BOG,4:06 p. m.,11:15 p. m.,"395.720,00",2 paradas,2023-04-17
2023-06-15,CLO,BOG,5:21 p. m.,11:00 p. m.,"417.260,00",2 paradas,2023-04-17
2023-06-15,CLO,BOG,5:21 p. m.,11:15 p. m.,"395.720,00",2 paradas,2023-04-17
